Album,Artist,City,Company,Composer,Country,CustomerID,Email,FirstName,Genre,InvoiceDate,InvoiceID,LastName,MediaType,Phone,PostalCode,Region,State,Track,Bytes,Milliseconds,Number of Records,Quantity,Sales,UnitPrice
Cidade Negra - Hits,Cidade Negra,Winnipeg,,Marisa Monte/Nando Reis,Canada,32,aaronmitchell@yahoo.ca,Aaron,Reggae,5/17/09 00:00,116,Mitchell,MPEG audio file,+1 (204) 452-6452,R3L 2B9,North  America,MB,Onde VocÃª Mora?,10.06M,298396,1,5,4.95,0.99
AxÃ© Bahia 2001,Various Artists,Lyon,,Jauperi/Zeu GÃ³es,France,41,marc.dubois@hotmail.com,Marc,Pop,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,My Love,6.77M,203493,1,1,0.99,0.99
Cidade Negra - Hits,Cidade Negra,Lyon,,Bino/Da Gama/Lazao/Ras Bernardo,France,41,marc.dubois@hotmail.com,Marc,Reggae,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Na Frente Da TV,9.63M,289750,1,1,0.99,0.99
Carnaval 2001,Various Artists,Lyon,,,France,41,marc.dubois@hotmail.com,Marc,Soundtrack,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Gavioes 2001,9.62M,282723,1,1,0.99,0.99
Chill: Brazil (Disc 2),AntÃ´nio Carlos Jobim,Lyon,,VÃ¡rios,France,41,marc.dubois@hotmail.com,Marc,Latin,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Only A Dream In Rio,12.19M,371356,1,2,1.98,0.99
Bongo Fury,Frank Zappa & Captain Beefheart,Lyon,,Don Van Vliet,France,41,marc.dubois@hotmail.com,Marc,Rock,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Sam With The Showing Scalp Flat Top,5.57M,171284,1,2,1.98,0.99
Carnaval 2001,Various Artists,Lyon,,,France,41,marc.dubois@hotmail.com,Marc,Soundtrack,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Morro Da Casa Verde 2001,9.72M,284708,1,2,1.98,0.99
Garage Inc. (Disc 1),Metallica,Lyon,,Traditional,France,41,marc.dubois@hotmail.com,Marc,Metal,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Whiskey In The Jar,9.94M,305005,1,3,2.97,0.99
Na Pista,ClÃ¡udio Zoli,Lyon,,,France,41,marc.dubois@hotmail.com,Marc,Latin,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Amor Demais,8.42M,254040,1,4,3.96,0.99
Chill: Brazil (Disc 1),Marcos Valle,Lyon,,Luiz Carlos/Oberdan,France,41,marc.dubois@hotmail.com,Marc,Latin,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Maria FumaÃ§a,4.74M,141008,1,4,3.96,0.99
Chill: Brazil (Disc 2),AntÃ´nio Carlos Jobim,Lyon,,VÃ¡rios,France,41,marc.dubois@hotmail.com,Marc,Latin,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,SÃ³ Tinha De Ser Com VocÃª,13.09M,389642,1,5,4.95,0.99
Chill: Brazil (Disc 1),Marcos Valle,Lyon,,Baden Powell/Vinicius de Moraes,France,41,marc.dubois@hotmail.com,Marc,Latin,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Samba da BenÃ§aco,9.44M,282200,1,5,4.95,0.99
AxÃ© Bahia 2001,Various Artists,Lyon,,Paulo Levi/W. Rangel,France,41,marc.dubois@hotmail.com,Marc,Pop,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,"Tapa Aqui, Descobre Ali",6.33M,188630,1,5,4.95,0.99
BBC Sessions [Disc 1] [Live],Led Zeppelin,Lyon,,Jimmy Page/Robert Johnson/Robert Plant,France,41,marc.dubois@hotmail.com,Marc,Rock,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,Travelling Riverside Blues,10.23M,312032,1,5,4.95,0.99
Greatest Hits II,Queen,Lyon,,Freddie Mercury,France,41,marc.dubois@hotmail.com,Marc,Rock,5/22/09 00:00,117,Dubois,MPEG audio file,+33 04 78 30 30 30,69002,Europe,,It's A Hard Life,8.11M,249417,1,5,4.95,0.99
Greatest Kiss,Kiss,Sidney,,"Paul Stanley, Vincent Poncia",Australia,55,mark.taylor@yahoo.au,Mark,Rock,5/30/09 00:00,118,Taylor,MPEG audio file,+61 (02) 9332 3633,2010,Oceania,NSW,Sure Know Something,7.94M,242468,1,1,0.99,0.99
Greatest Kiss,Kiss,Delhi,,"Gene Simmons, S. Coronel",India,58,manoj.pareek@rediff.com,Manoj,Rock,6/12/09 00:00,120,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,She,8.23M,248346,1,4,3.96,0.99
Greatest Kiss,Kiss,Buenos Aires,,Gene Simmons,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,6/12/09 00:00,119,Gutierrez,MPEG audio file,+54 (0)11 4311 4333,1106,South America,,Deuce,6.10M,185077,1,4,3.96,0.99
Greatest Kiss,Kiss,Delhi,,Ace Frehley,India,58,manoj.pareek@rediff.com,Manoj,Rock,6/12/09 00:00,120,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Shock Me,7.53M,227291,1,5,4.95,0.99
Greatest Kiss,Kiss,Buenos Aires,,Paul Stanley,Argentina,56,diego.gutierrez@yahoo.ar,Diego,Rock,6/12/09 00:00,119,Gutierrez,MPEG audio file,+54 (0)11 4311 4333,1106,South America,,Love Gun,6.42M,196257,1,5,4.95,0.99
Greatest Kiss,Kiss,Sao Jose dos Campos,Embraer,Ace Frehley,Brazil,1,luisg@embraer.com.br,Lucas,Rock,6/13/09 00:00,121,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Cold Gin,8.61M,262243,1,2,1.98,0.99
Greatest Kiss,Kiss,Sao Jose dos Campos,Embraer,"Paul Stanley, Gene Simmons",Brazil,1,luisg@embraer.com.br,Lucas,Rock,6/13/09 00:00,121,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Strutter,6.32M,192496,1,3,2.97,0.99
Greatest Kiss,Kiss,Sao Jose dos Campos,Embraer,"Paul Stanley, Gene Simmons, B. Ezrin",Brazil,1,luisg@embraer.com.br,Lucas,Rock,6/13/09 00:00,121,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Shout It Out Loud,7.19M,219742,1,3,2.97,0.99
Greatest Kiss,Kiss,Sao Jose dos Campos,Embraer,Gene Simmons,Brazil,1,luisg@embraer.com.br,Lucas,Rock,6/13/09 00:00,121,Gonasalves,MPEG audio file,+55 (12) 3923-5555,12227-000,South America,SP,Calling Dr. Love,7.40M,225332,1,4,3.96,0.99
International Superhits,Green Day,Prague,JetBrains s.r.o.,Billie Joe Armstrong -Words Green Day -Music,Czech Republic,5,frantisekw@jetbrains.com,Frank,Alternative & Punk,6/14/09 00:00,122,Wichterlovai,MPEG audio file,+420 2 4172 5555,14700,Europe,,Poprocks And Coke,5.24M,158354,1,1,0.99,0.99
International Superhits,Green Day,Prague,JetBrains s.r.o.,Billie Joe Armstrong -Words Green Day -Music,Czech Republic,5,frantisekw@jetbrains.com,Frank,Alternative & Punk,6/14/09 00:00,122,Wichterlovai,MPEG audio file,+420 2 4172 5555,14700,Europe,,Brain Stew,6.31M,193149,1,1,0.99,0.99
Heart of the Night,Spyro Gyra,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Jazz,6/14/09 00:00,122,Wichterlovai,MPEG audio file,+420 2 4172 5555,14700,Europe,,Surrender,9.42M,287634,1,2,1.98,0.99
Heart of the Night,Spyro Gyra,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Jazz,6/14/09 00:00,122,Wichterlovai,MPEG audio file,+420 2 4172 5555,14700,Europe,,When Evening Falls,9.86M,298135,1,2,1.98,0.99
International Superhits,Green Day,Prague,JetBrains s.r.o.,Billie Joe Armstrong -Words Green Day -Music,Czech Republic,5,frantisekw@jetbrains.com,Frank,Alternative & Punk,6/14/09 00:00,122,Wichterlovai,MPEG audio file,+420 2 4172 5555,14700,Europe,,When I Come Around,5.84M,178364,1,4,3.96,0.99
Heart of the Night,Spyro Gyra,Prague,JetBrains s.r.o.,,Czech Republic,5,frantisekw@jetbrains.com,Frank,Jazz,6/14/09 00:00,122,Wichterlovai,MPEG audio file,+420 2 4172 5555,14700,Europe,,De La Luz,10.52M,315219,1,4,3.96,0.99
Minha Historia,Chico Buarque,São Paulo,Banco do Brasil S.A.,,Brazil,11,alero@uol.com.br,Alexandre,Latin,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,O Leaozinho,6.10M,184398,1,1,0.99,0.99
Minha Historia,Chico Buarque,São Paulo,Banco do Brasil S.A.,,Brazil,11,alero@uol.com.br,Alexandre,Latin,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Voce Nao Entende Nada - Cotidiano,13.89M,421982,1,1,0.99,0.99
Meus Momentos,Gonzaguinha,São Paulo,Banco do Brasil S.A.,Gonzaga Jr.,Brazil,11,alero@uol.com.br,Alexandre,Latin,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Grito De Alerta,6.54M,202213,1,1,0.99,0.99
Into The Light,David Coverdale,São Paulo,Banco do Brasil S.A.,David Coverdale,Brazil,11,alero@uol.com.br,Alexandre,Rock,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Into The Light,2.45M,76303,1,1,0.99,0.99
Meus Momentos,Gonzaguinha,São Paulo,Banco do Brasil S.A.,Gonzaga Jr.,Brazil,11,alero@uol.com.br,Alexandre,Latin,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Lindo Lago Do Amor,8.35M,249678,1,2,1.98,0.99
Into The Light,David Coverdale,São Paulo,Banco do Brasil S.A.,Bossi/David Coverdale/Earl Slick,Brazil,11,alero@uol.com.br,Alexandre,Rock,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Cry For Love,9.57M,293015,1,2,1.98,0.99
Minha HistÃ³ria,Os Mutantes,São Paulo,Banco do Brasil S.A.,Os Mutantes - Arnolpho Lima Filho,Brazil,11,alero@uol.com.br,Alexandre,Alternative & Punk,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Top Top,4.88M,146938,1,3,2.97,0.99
Meus Momentos,Gonzaguinha,São Paulo,Banco do Brasil S.A.,,Brazil,11,alero@uol.com.br,Alexandre,Latin,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Ponto De InterrogaÃ§Ã£o,5.95M,180950,1,3,2.97,0.99
International Superhits,Green Day,São Paulo,Banco do Brasil S.A.,Billie Joe Armstrong -Words Green Day -Music,Brazil,11,alero@uol.com.br,Alexandre,Alternative & Punk,6/17/09 00:00,123,Rocha,MPEG audio file,+55 (11) 3055-3278,01310-200,South America,SP,Redundant,6.48M,198164,1,4,3.96,0.99
Up An' Atom,Gene Krupa,Mountain View,,,USA,20,dmiller@comcast.com,Dan,Jazz,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Boogie Blues,6.60M,204199,1,1,0.99,0.99
The Essential Miles Davis [Disc 1],Miles Davis,Mountain View,,Miles Davis,USA,20,dmiller@comcast.com,Dan,Jazz,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Bye Bye Blackbird,15.55M,476003,1,1,0.99,0.99
The Best of Ed Motta,Ed Motta,Mountain View,,,USA,20,dmiller@comcast.com,Dan,Latin,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Agora Que O Dia Acordou,10.57M,323213,1,1,0.99,0.99
Minha HistÃ³ria,Os Mutantes,Mountain View,,Arnaldo Baptista - Rita Lee - Arnolpho Lima Filho,USA,20,dmiller@comcast.com,Dan,Alternative & Punk,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,"Posso Perder Minha Mulher, Minha MÃ£e, Desde Que Eu Tenha O Rock And Roll",7.35M,222955,1,2,1.98,0.99
VinÃ­cius De Moraes - Sem Limite,Toquinho & VinÃ­cius,Mountain View,,,USA,20,dmiller@comcast.com,Dan,Bossa Nova,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Onde Anda VocÃª,5.55M,168437,1,2,1.98,0.99
The Essential Miles Davis [Disc 2],Miles Davis,Mountain View,,Miles Davis,USA,20,dmiller@comcast.com,Dan,Jazz,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Nefertiti,15.48M,473495,1,2,1.98,0.99
Sambas De Enredo 2001,Various Artists,Mountain View,,Adalto Magalha/Lourenco,USA,20,dmiller@comcast.com,Dan,Latin,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,TradiÃ§Ã£o,9.11M,269165,1,2,1.98,0.99
MK III The Final Concerts [Disc 1],Deep Purple,Mountain View,,Coverdale/Lord/Paice,USA,20,dmiller@comcast.com,Dan,Rock,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,You Fool No One,26.37M,804101,1,2,1.98,0.99
Supernatural,Santana,Mountain View,,"W. Jean, J. Duplessis, Carlos Santana, K. Perazzo & R. Rekow",USA,20,dmiller@comcast.com,Dan,Rock,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Maria Maria,8.66M,262635,1,3,2.97,0.99
VinÃ­cius De Moraes - Sem Limite,Toquinho & VinÃ­cius,Mountain View,,,USA,20,dmiller@comcast.com,Dan,Bossa Nova,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Deixa,5.93M,179826,1,4,3.96,0.99
The Best of Ed Motta,Ed Motta,Mountain View,,,USA,20,dmiller@comcast.com,Dan,Latin,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Entre E OuÃ§a,9.39M,286302,1,4,3.96,0.99
Sambas De Enredo 2001,Various Artists,Mountain View,,Dadinho/Gilbreto Gomes/Gustavo/P.C. Portugal/R. Mocoto,USA,20,dmiller@comcast.com,Dan,Latin,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Viradouro,11.48M,344320,1,4,3.96,0.99
Up An' Atom,Gene Krupa,Mountain View,,,USA,20,dmiller@comcast.com,Dan,Jazz,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Don't Take Your Love From Me,9.24M,282331,1,5,4.95,0.99
The Final Concerts (Disc 2),Deep Purple,Mountain View,,Gillan/Glover/Lord/Nix - Blackmore/Paice,USA,20,dmiller@comcast.com,Dan,Rock,6/22/09 00:00,124,Miller,MPEG audio file,+1 (650) 644-3358,94040-111,North  America,CA,Going Down / Highway Star,29.85M,913658,1,5,4.95,0.99
Vozes do MPB,Various Artists,Lisbon,,,Portugal,34,jfernandes@yahoo.pt,Joalo,Latin,6/30/09 00:00,125,Fernandes,MPEG audio file,+351 (213) 466-111,,Europe,,As Rosas NÃ£o Falam (Beth Carvalho),3.84M,116767,1,3,2.97,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Frankfurt,,Hawkins-Lewis-Broadwater,Germany,37,fzimmermann@yahoo.de,Fynn,Rock,7/13/09 00:00,127,Zimmermann,MPEG audio file,+49 069 40598889,60316,Europe,,Susie Q,9.04M,275565,1,1,0.99,0.99
Vozes do MPB,Various Artists,Porto,,,Portugal,35,masampaio@sapo.pt,Madalena,Latin,7/13/09 00:00,126,Sampaio,MPEG audio file,+351 (225) 022-448,,Europe,,Wave (Os Cariocas),4.30M,130063,1,2,1.98,0.99
Vozes do MPB,Various Artists,Porto,,,Portugal,35,masampaio@sapo.pt,Madalena,Latin,7/13/09 00:00,126,Sampaio,MPEG audio file,+351 (225) 022-448,,Europe,,Garota de Ipanema (Dick Farney),5.77M,174367,1,3,2.97,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Frankfurt,,J. C. Fogerty,Germany,37,fzimmermann@yahoo.de,Fynn,Rock,7/13/09 00:00,127,Zimmermann,MPEG audio file,+49 069 40598889,60316,Europe,,Proud Mary,6.23M,189022,1,5,4.95,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Paris,,J. C. Fogerty,France,39,camille.bernard@yahoo.fr,Camille,Rock,7/14/09 00:00,128,Bernard,MPEG audio file,+33 01 49 70 65 65,75009,Europe,,Fortunate Son,4.62M,140329,1,3,2.97,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Paris,,J. C. Fogerty,France,39,camille.bernard@yahoo.fr,Camille,Rock,7/14/09 00:00,128,Bernard,MPEG audio file,+33 01 49 70 65 65,75009,Europe,,Who'll Stop The Rain,4.90M,149394,1,3,2.97,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Paris,,J. C. Fogerty,France,39,camille.bernard@yahoo.fr,Camille,Rock,7/14/09 00:00,128,Bernard,MPEG audio file,+33 01 49 70 65 65,75009,Europe,,Commotion,5.35M,162899,1,5,4.95,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Paris,,J. C. Fogerty,France,39,camille.bernard@yahoo.fr,Camille,Rock,7/14/09 00:00,128,Bernard,MPEG audio file,+33 01 49 70 65 65,75009,Europe,,Lodi,6.26M,191451,1,5,4.95,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Dijon,,J. C. Fogerty,France,43,isabelle_mercier@apple.fr,Isabelle,Rock,7/15/09 00:00,129,Mercier,MPEG audio file,+33 03 80 73 66 99,21000,Europe,,Sweet Hitch-Hiker,5.72M,175490,1,2,1.98,0.99
"Chronicle, Vol. 1",Creedence Clearwater Revival,Dijon,,J. C. Fogerty,France,43,isabelle_mercier@apple.fr,Isabelle,Rock,7/15/09 00:00,129,Mercier,MPEG audio file,+33 03 80 73 66 99,21000,Europe,,Long As I Can See The Light,6.92M,213237,1,2,1.98,0.99
"Chronicle, Vol. 2",Creedence Clearwater Revival,Dijon,,J.C. Fogerty,France,43,isabelle_mercier@apple.fr,Isabelle,Rock,7/15/09 00:00,129,Mercier,MPEG audio file,+33 03 80 73 66 99,21000,Europe,,The Midnight Special,8.30M,253596,1,2,1.98,0.99
"Chronicle, Vol. 2",Creedence Clearwater Revival,Dijon,,J.C. Fogerty,France,43,isabelle_mercier@apple.fr,Isabelle,Rock,7/15/09 00:00,129,Mercier,MPEG audio file,+33 03 80 73 66 99,21000,Europe,,Born On The Bayou,10.36M,316630,1,2,1.98,0.99
"Chronicle, Vol. 2",Creedence Clearwater Revival,Dijon,,J.C. Fogerty,France,43,isabelle_mercier@apple.fr,Isabelle,Rock,7/15/09 00:00,129,Mercier,MPEG audio file,+33 03 80 73 66 99,21000,Europe,,(Wish I Could) Hideaway,7.43M,228466,1,4,3.96,0.99
"Chronicle, Vol. 2",Creedence Clearwater Revival,Dijon,,J.C. Fogerty,France,43,isabelle_mercier@apple.fr,Isabelle,Rock,7/15/09 00:00,129,Mercier,MPEG audio file,+33 03 80 73 66 99,21000,Europe,,Night Time Is The Right Time,6.21M,190119,1,5,4.95,0.99
CÃ¡ssia Eller - Sem Limite [Disc 1],CÃ¡ssia Eller,Warsaw,,,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Latin,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,E.C.T.,7.57M,227500,1,1,0.99,0.99
CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],CÃ¡ssia Eller,Warsaw,,,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Latin,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,Gatas ExtraordinÃ¡rias,7.10M,212506,1,2,1.98,0.99
Come Taste The Band,Deep Purple,Warsaw,,Bolin/Coverdale,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Rock,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,Love Child,6.17M,188160,1,2,1.98,0.99
CÃ¡ssia Eller - Sem Limite [Disc 1],CÃ¡ssia Eller,Warsaw,,,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Latin,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,Eleanor Rigby,6.30M,189466,1,3,2.97,0.99
Come Taste The Band,Deep Purple,Warsaw,,Bolin/Coverdale/Paice,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Rock,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,Comin' Home,7.64M,235781,1,3,2.97,0.99
CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],CÃ¡ssia Eller,Warsaw,,,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Latin,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,"VocÃª Passa, Eu Acho GraÃ§a (Ao Vivo)",6.94M,206733,1,4,3.96,0.99
Deep Purple In Rock,Deep Purple,Warsaw,,"Blackmore, Gillan, Glover, Lord, Paice",Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Rock,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,Flight Of The Rat,15.56M,478302,1,4,3.96,0.99
CÃ¡ssia Eller - ColeÃ§Ã£o Sem Limite [Disc 2],CÃ¡ssia Eller,Warsaw,,,Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Latin,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,NÃ£o Sei O Que Eu Quero Da Vida,5.02M,151849,1,5,4.95,0.99
Fireball,Deep Purple,Warsaw,,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",Poland,49,stanisÅ‚aw.wÃ³jcik@wp.pl,Stanislaw,Rock,7/18/09 00:00,130,Wajcik,MPEG audio file,+48 22 828 37 39,00-358,Europe,,Strange Kind Of Woman,8.07M,247092,1,5,4.95,0.99
Djavan Ao Vivo - Vol. 02,Djavan,Delhi,,,India,58,manoj.pareek@rediff.com,Manoj,Latin,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Cigano,10.04M,304692,1,1,0.99,0.99
Slaves And Masters,Deep Purple,Delhi,,"Blackmore, Glover, Turner, Lord, Paice",India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,The Cut Runs Deep,11.19M,342752,1,1,0.99,0.99
The Battle Rages On,Deep Purple,Delhi,,roger glover,India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Lick It Up,7.79M,240274,1,1,0.99,0.99
Outbreak,Dennis Chambers,Delhi,,Jim Beard,India,58,manoj.pareek@rediff.com,Manoj,Jazz,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Groovus Interruptus,10.60M,319373,1,2,1.98,0.99
Djavan Ao Vivo - Vol. 1,Djavan,Delhi,,Djavan,India,58,manoj.pareek@rediff.com,Manoj,Latin,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Azul,8.38M,253962,1,2,1.98,0.99
Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Delhi,,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Black Night,12.06M,368770,1,2,1.98,0.99
Elis Regina-Minha HistÃ³ria,Elis Regina,Delhi,,,India,58,manoj.pareek@rediff.com,Manoj,Latin,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Maria Rosa,7.59M,232803,1,3,2.97,0.99
Stormbringer,Deep Purple,Delhi,,D.Coverdale/G.Hughes/Glenn Hughes/I.Paice/Ian Paice/J.Lord/John Lord/R.Blackmore/Ritchie Blackmore,India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Love Don't Mean a Thing,8.68M,263862,1,3,2.97,0.99
Vault: Def Leppard's Greatest Hits,Def Leppard,Delhi,,,India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Action,7.13M,220604,1,3,2.97,0.99
Elis Regina-Minha HistÃ³ria,Elis Regina,Delhi,,,India,58,manoj.pareek@rediff.com,Manoj,Latin,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,"Dois Pra LÃ¡, Dois Pra CÃ¡",8.68M,263026,1,4,3.96,0.99
Vault: Def Leppard's Greatest Hits,Def Leppard,Delhi,,,India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Pour Some Sugar On Me,9.52M,292519,1,4,3.96,0.99
Djavan Ao Vivo - Vol. 02,Djavan,Delhi,,,India,58,manoj.pareek@rediff.com,Manoj,Latin,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Acelerou,9.40M,284081,1,5,4.95,0.99
Machine Head,Deep Purple,Delhi,,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Pictures Of Home,9.90M,303777,1,5,4.95,0.99
Purpendicular,Deep Purple,Delhi,,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",India,58,manoj.pareek@rediff.com,Manoj,Rock,7/23/09 00:00,131,Pareek,MPEG audio file,+91 0124 39883988,110017,Asia,,Cascades : I'm Not Your Lover,9.21M,283689,1,5,4.95,0.99
The Cream Of Clapton,Eric Clapton,Brasa-lia,,Clapton/Levy,Brazil,13,fernadaramos4@uol.com.br,Fernanda,Blues,7/31/09 00:00,132,Ramos,MPEG audio file,+55 (61) 3363-5547,71020-677,South America,DF,Lay Down Sally,7.77M,231732,1,1,0.99,0.99
